"","V1","V2"
"1",5.69445323874243,0.565930898295215
"2",4.88534798519686,-0.259895343591738
"3",6.10560955526307,1.33293815512521
"4",0.796326942741871,1.44622046396375
"5",6.58908208878711,2.227033734112
"6",6.15162136522122,1.31553060341271
"7",7.20157437864691,3.66537989925937
"8",6.43771663540974,1.92848875153827
"9",4.62821960845031,-0.587051148060771
"10",1.80730228335597,-0.101395384432015
"11",2.60087128751911,-0.833324820484727
"12",0.402783362194896,2.15059497750566
"13",7.44191098492593,4.23714538951303
"14",6.3983907175716,1.78005291249918
"15",3.64954708958976,-0.962699013171205
"16",2.58329050964676,-0.684892041477781
"17",2.10638464195654,-0.447387441305146
"18",-0.740022920304909,4.93690259442839
"19",3.58383745932952,-0.931123735800725
"20",2.60019242041744,-0.63434833790031
"21",1.95420784968883,-0.109458385203924
"22",5.0655390592292,-0.239882754986036
"23",1.48806485277601,0.291854648498706
"24",0.161427853861824,2.7202244312987
"25",7.77613122249022,5.05573809986834
"26",-0.46196237904951,4.15844931778519
"27",0.302526846295223,2.37716846580453
"28",6.51337045081891,2.06469726061178
"29",0.505690642399713,1.99172500874026
"30",7.15888365684077,3.4960864054291
"31",-0.887070098891854,5.48954548335818
"32",1.47163323592395,0.355124440543159
"33",6.18086617533118,1.48676163454626
"34",6.5961676929146,2.20732431965742
"35",7.73450253182091,5.01171402048612
"36",2.30027339491062,-0.457232376590664
"37",7.99706075154245,5.70371148476651
"38",0.817458248697221,1.40593822920661
"39",-0.329687757883221,3.93855910156466
"40",5.69378882623278,0.602333578666754
"41",4.51193469553255,-0.639461336127996
"42",3.46838130289689,-0.98559196025057
"43",6.57683096709661,2.0419703691658
"44",1.52854743343778,0.237064806505073
"45",-0.864122157916427,5.40148202330783
"46",7.10989768151194,3.36511878797904
"47",5.40598770254292,0.132765427890916
"48",-0.681203635642305,4.83007029049355
"49",3.29059499269351,-0.951977941140937
"50",2.12113713100553,-0.300676169227178
"51",4.10341112641618,-0.906934087026816
"52",-0.816330188885331,5.185344378613
"53",0.51386407087557,1.94777394433833
"54",7.70604813098907,4.88104895300047
"55",1.84825804550201,-0.0486518740424222
"56",6.95795237435959,2.94993973889664
"57",2.75614081975073,-0.7582141272912
"58",7.75319862249307,5.05261468011087
"59",1.51312621729448,0.276585171789774
"60",6.02738665300421,1.14044225651864
"61",1.15962273674086,0.904028091954095
"62",7.61479478701949,4.61599550788442
"63",0.434908464550972,2.08225517306844
"64",6.58151430101134,2.17451842233436
"65",2.22073295805603,-0.436748587584072
"66",0.980231292080134,1.06639816219333
"67",0.375232012942433,2.2395309621415
"68",4.55200552777387,-0.735154838197285
"69",7.0831317815464,3.33051563441107
"70",3.73353733634576,-0.990762896729558
"71",3.14157072431408,-0.887801318603012
"72",3.3223585060332,-1.04860334320605
"73",2.36496947077103,-0.530092032777958
"74",5.79556920775212,0.700128658229308
"75",1.6186696626246,0.232242029047938
"76",6.20693037798628,1.53609802312831
"77",5.57412852928974,0.396507466676098
"78",0.14294850663282,2.8079367752832
"79",0.681002409430221,1.68249190643634
"80",2.4157513086684,-0.604963355402803
"81",1.33435480925255,0.575492076090972
"82",-0.868601752910763,5.35967761716648
"83",1.56241370434873,0.299601416456264
"84",0.673786085331813,1.73473589726847
"85",6.1489256026689,1.39500257971575
"86",7.31125757470727,3.83796470232454
"87",6.45445512630977,1.88332838023699
"88",4.90319540188648,-0.38698433479576
"89",5.51573643670417,0.22935294465783
"90",6.58721724315546,2.12999958827923
"91",6.67022277764045,2.34882374221476
"92",1.91992249200121,-0.085623431513659
"93",5.79799880087376,0.853439183862531
"94",7.63201445783488,4.71881156410883
"95",6.44940602499992,1.90945432845028
"96",5.60511961882003,0.54013192987265
"97",5.65065817395225,0.589686843020628
"98",-0.74076408171095,4.99458040981201
"99",4.52082682191394,-0.561431333240107
"100",4.78355667577125,-0.440179016618224
"101",7.89745164546184,5.41085035636274
"102",5.31116407015361,0.157594885954465
"103",1.43670005351305,0.332847948139322
"104",2.06056414684281,-0.237326945903462
"105",2.05719695612788,-0.380487693825902
"106",1.87121004750952,-0.129078035360399
"107",5.28976598288864,0.133838714856256
"108",4.00228012236767,-0.974564807602751
"109",-0.832441413775086,5.27021722552596
"110",5.14630475849845,-0.100034191411654
"111",1.50822901492938,0.366013054523268
"112",6.62295745615847,2.24632563211944
"113",3.22762561612763,-1.05304958289245
"114",2.26490516448393,-0.487273345467133
"115",7.14285638928413,3.42527639654809
"116",6.05211992468685,1.06122596504433
"117",3.039874763228,-0.975263880468379
"118",5.46611440484412,0.336859950002164
"119",7.50871963147074,4.3522627584584
"120",4.06673665181734,-0.89068501824609
"121",3.60301378485747,-1.05833661098778
"122",5.55307376058772,0.343730342383392
"123",3.56715367501602,-0.860783730971481
"124",2.50294339004904,-0.673372554882784
"125",3.85202576778829,-1.028747638045
"126",7.08003342989832,3.26248601360268
"127",2.4933178240899,-0.720594618754348
"128",6.96151176630519,2.98019897798279
"129",1.58717845845968,0.284652794896118
"130",4.77922739135101,-0.516651831559352
"131",-0.95365205896087,5.55491531232865
"132",6.09134334651753,1.26077808570327
"133",5.80782348942012,0.777396669606934
"134",4.56132031371817,-0.663949803227265
"135",-0.799604748608544,5.20027539321026
"136",0.309702516067773,2.41335823843815
"137",2.60676075424999,-0.727298892144301
"138",0.257557929493487,2.51968099775388
"139",1.69064676458947,0.0779374511503564
"140",7.29687170381658,3.78482692027863
"141",7.69078120053746,4.91754504132262
"142",0.620022456627339,1.77504927676904
"143",1.47421393170953,0.427146665771665
"144",0.0650868224911392,2.90721127921031
"145",6.83693030942231,2.72704642244862
"146",2.80779971065931,-0.779350531701463
"147",4.37275003548712,-0.721616187615829
"148",1.43960350914858,0.47624356577618
"149",3.11504564480856,-0.938365757349691
"150",6.9478042575065,3.0445586826446
"151",-0.121611860580742,3.44155552132758
"152",6.60327063291334,2.32824760358131
"153",7.2563036675565,3.63862686354729
"154",2.99739015870728,-0.907283349790362
"155",4.98986164457165,-0.311600900733287
"156",5.06264631776139,-0.240241415572751
"157",4.47789460909553,-0.652749777775252
"158",0.730270429514349,1.54340636513343
"159",5.540010424098,0.260524811853522
"160",3.65346808522008,-0.987384096293757
"161",7.50254540843889,4.33175101775192
"162",1.75057116965763,0.0160151783025
"163",5.23738780105487,-0.0458892608330642
"164",3.90587394894101,-0.905452092861541
"165",5.24101894209161,0.0658344025087858
"166",4.55920457048342,-0.646335582454096
"167",0.416555482894182,2.08927767599579
"168",6.7554209320806,2.50680657587085
"169",2.14081672066823,-0.334372421442068
"170",4.82881836825982,-0.426575915195678
"171",7.62073607486673,4.71029205928721
"172",3.34186099655926,-0.969857570867045
"173",-0.410510464571416,4.13780988828802
"174",1.25539840664715,0.706713056413267
"175",-0.450729044619948,4.2079677240889
"176",1.26064066472463,0.771211033353387
"177",0.241814768640324,2.45158129191211
"178",-0.373189806006849,4.02443214995883
"179",-0.459942426299676,4.25146783444348
"180",4.73105132370256,-0.413848154579738
"181",6.03845072328113,1.11324157610902
"182",4.44953757873736,-0.712755881921176
"183",7.19884251523763,3.59672585123196
"184",3.16103302570991,-1.03325908623047
"185",4.90740886307321,-0.411430925762942
"186",1.72422655881383,0.0150262640018333
"187",0.500339631224051,2.01022030563071
"188",7.61965808668174,4.59985398092216
"189",-0.652511790161952,4.73297611910156
"190",-0.78798099141568,5.13661616221026
"191",0.146902049193159,2.75443391307738
"192",3.06039600283839,-0.893684995269457
"193",3.77610020060092,-0.910726256067999
"194",4.63336808560416,-0.589522218935686
"195",2.7380482533481,-0.78998014505957
"196",4.66314280591905,-0.547381764564928
"197",7.13849987415597,3.37692894769406
"198",7.55540710035712,4.48332691704878
"199",2.87461845530197,-0.779739839412002
"200",1.03680375311524,1.04431784667315
"201",1.74593726801686,0.100593739919229
"202",0.841191240819171,1.25245088334152
"203",7.65383067843504,4.66727774999595
"204",7.91506652720273,5.49542467901262
"205",4.01703222584911,-0.891166286567804
"206",4.69304125150666,-0.520244538286263
"207",1.52419114252552,0.382677155377964
"208",6.12255067448132,1.21057983319368
"209",4.20369283622131,-0.86114402888814
"210",0.170208102790639,2.60865337745092
"211",0.900000831810758,1.26155629724637
"212",7.79388035298325,5.17419399472587
"213",2.86074700276367,-0.928360686409069
"214",7.85794095695019,5.30573480591896
"215",4.43102238210849,-0.714164724145395
"216",5.17020027991384,-0.125945284064676
"217",-0.513161097187549,4.29457847028958
"218",3.01608464005403,-0.901179759162453
