"","","","y"
"1",1.92220956739038,1.72236991114914,0.947743524064262
"2",-0.0346248541027308,-0.924564423970878,-1.0612460155449
"3",-0.44482799153775,0.640527027659118,0.952510827996597
"4",-1.26311947964132,0.296664510853589,1.07379305755485
"5",-1.17315941303968,-1.0211420878768,-0.968225208059843
"6",-0.929389445111156,0.134195078164339,0.914371620877382
"7",-1.27474865689874,0.556444130837917,1.20417064811261
"8",1.48105947673321,-0.25199210178107,1.09484677140208
"9",1.02693144697696,1.07114955876023,-0.924991720719021
"10",1.69325819890946,0.847295053303242,-0.796335607735733
"11",0.467516169883311,0.0174774052575231,-0.882137123662699
"12",0.867715024389327,0.902696145698428,-0.989031305447525
"13",-0.349237280897796,1.11632670275867,1.00471414576628
"14",1.07600891590118,-0.537645908072591,1.02912257784795
"15",-0.274366922676563,-0.0592717211693525,-0.975221814599856
"16",-1.59194994159043,-1.39494655746967,0.974464576894443
"17",1.40296402014792,0.463279202580452,-0.933079889823996
"18",0.000258147716522217,-1.56968389917165,1.0406965725955
"19",-0.960006871260703,1.07225987687707,0.901197793615974
"20",-1.700828474015,1.34947191830724,-1.06062810644096
"21",1.86543119512498,-1.00854376144707,0.832767394882816
"22",0.8044777745381,-1.81640576757491,0.868410428236299
"23",-0.205664173699915,0.62113696616143,0.87199994075663
"24",1.39617489185184,1.33526173885912,-1.04661801039601
"25",-0.986330979503691,1.22819169890136,1.02741862281978
"26",1.74578887876123,-0.447144810110331,0.887540162827656
"27",-0.538742155767977,-1.85557271633297,-0.880893369616985
"28",-0.421146123670042,-0.411833374761045,-0.851912972304349
"29",-0.0770858265459538,1.50844890717417,1.1609347085616
"30",-0.396826232783496,1.04851460177451,1.09368632279107
"31",-1.84786256123334,-1.13322982005775,1.02486050687201
"32",-1.22238509822637,1.06213752645999,1.00683426640484
"33",0.946680869907141,1.93408979661763,-0.830773061780867
"34",1.12856020778418,1.73365998826921,-1.10112189642719
"35",-0.723347155377269,-0.432046292349696,-0.964302777059444
"36",1.81743737403303,1.62194780353457,0.906961313859775
"37",1.08637017477304,1.28406194318086,-0.91469447270663
"38",0.981645519845188,-0.555273251608014,0.989234355124284
"39",1.19831894803792,-1.16106062568724,1.02091727603033
"40",0.165008923970163,0.405992626212537,-0.980850680760792
