"","V1","V2"
"1",5.22871242440306,0.0289085146887382
"2",-0.654150953050703,4.79255986736977
"3",5.24074309156276,0.0604535430682595
"4",3.00526921264827,-0.850977969502869
"5",3.52270624251105,-0.983848996661843
"6",0.122643031878397,2.78952520288412
"7",2.07091293903068,-0.242330825863322
"8",3.79495324240997,-0.968917709716104
"9",7.28950192802586,3.76685307726491
"10",1.23347563948482,0.713545161028266
"11",7.79657991672866,5.13129481581965
"12",2.18384940945543,-0.452253302681086
"13",1.67727411910892,0.205549163548334
"14",-0.978810668224469,5.63361526639578
"15",2.64235252793878,-0.803058302365278
"16",1.45280511979945,0.285005837808986
"17",1.88634051638655,-0.0903317807962151
"18",5.53788499138318,0.478734953540405
"19",3.60557615151629,-0.825858799345151
"20",-0.895522428909317,5.36804476677319
"21",2.62134918849915,-0.728373740868319
"22",0.562643941491842,1.92612888208753
"23",2.85422619641759,-0.969368157204957
"24",5.1642378277611,-0.0488417293404212
"25",3.57878602994606,-1.00084868946152
"26",7.54475203133188,4.46178254487755
"27",7.80992010538466,5.14374005468986
"28",2.71391319390386,-0.817901717053545
"29",2.92516776453704,-0.900289972961092
"30",3.00985213764943,-0.949173951326505
"31",2.14836231525987,-0.426347059719944
"32",-0.949536450207233,5.54961892423862
"33",7.67721066460945,4.79815363303591
"34",3.21513019758277,-1.0241738900379
"35",0.0577000146731734,3.01335694161844
"36",-0.884996292414144,5.40439779261589
"37",3.12557606445625,-0.96934789929901
"38",4.4002902074717,-0.757354484732391
"39",2.22371709579602,-0.426323936022453
"40",3.17144324467517,-1.00850842119434
"41",3.09529278893024,-0.977668042886483
"42",6.21407530922443,1.42695668698628
"43",7.27102491096593,3.78128565033238
"44",1.02504641353153,1.08916651219349
"45",-0.94897820497863,5.62753626848983
"46",1.7020626233425,0.129832224322974
"47",0.436478923074901,2.16295558712567
"48",1.88683859002776,-0.0853120140181588
"49",6.54706385126337,2.12687347019205
"50",-0.380938577931374,4.03497429264807
"51",2.54473534342833,-0.581975061421338
"52",2.15099937305786,-0.423927254198781
"53",7.24104541237466,3.64447459496335
"54",4.35573642328382,-0.72984841563363
"55",0.41770764044486,2.06268329425635
"56",1.0625629844144,0.951029840558571
"57",-0.530661850934848,4.4116149990809
"58",5.21099824015982,0.0412968887825351
"59",3.50725909485482,-1.00640764634554
"60",6.39304734650068,1.87000362539935
"61",1.57042659423314,0.242519246480069
"62",7.5885974126868,4.57314481850739
"63",5.95969604584388,1.02161163621809
"64",-0.973784112138674,5.6573737595152
"65",1.85464863688685,-0.12564668892933
"66",4.00504801329225,-1.04325585070665
"67",-0.440631342818961,4.21093421179201
"68",6.41733365738764,1.73649293029644
"69",7.72919774893671,4.9494677055655
"70",2.63624694850296,-0.777679814335719
"71",3.02611001650803,-0.834128403457913
"72",0.395631694002077,2.18246643083065
"73",-0.444199389079586,4.24207153998378
"74",6.76035885163583,2.55558916859376
"75",-0.857053854037076,5.32260168693892
"76",2.63104471610859,-0.813073382827631
"77",3.53610558435321,-0.930186606095961
"78",7.90659752767533,5.49408215162618
"79",2.58021396351978,-0.7042071276752
"80",-0.0266825198195875,3.17596816660339
"81",-0.249235137365758,3.76537534898353
"82",6.49000981426798,2.00527762860311
"83",2.0155224269256,-0.240159933748747
"84",0.684226663550362,1.59259874286902
"85",5.48551869299263,0.2946909913846
"86",2.74203343759291,-0.7221770639178
"87",5.67171529377811,0.496606806878035
"88",0.464090682798997,1.99493927664689
"89",0.770014577079564,1.42980134919069
"90",5.33153288485482,0.040434909111315
"91",7.93245878140442,5.58785372932108
"92",-0.634748397860676,4.76605626985248
"93",2.09189482498914,-0.318949936253335
"94",3.7396430708468,-1.02922059218336
"95",3.96809436683543,-1.01531513344928
"96",1.60421722475439,0.141067096133468
"97",-0.102915229275823,3.33084807235118
"98",0.18028123723343,2.66281924403047
"99",2.89791244943626,-0.813847632130714
"100",4.84763237345032,-0.403382387832093
"101",6.1646249408368,1.3412532161514
"102",-0.297922934871167,3.89651309534681
"103",3.8002306940034,-0.962728735175658
"104",2.37444971129298,-0.60678511595951
"105",2.06260427692905,-0.301434828189546
"106",3.55960285221227,-1.03894441061579
"107",3.69425097061321,-0.996371799247475
"108",0.135364476824179,2.78670469904008
"109",7.68107744189911,4.7468162747502
"110",3.0813706824556,-0.876561432136263
"111",5.16127732908353,-0.0744679019533097
"112",6.02833818341605,1.07010087379577
"113",3.40681035467423,-0.957864954383688
"114",2.95097802486271,-0.915454361421991
"115",-0.22026971494779,3.54472565656644
"116",5.88017173996195,0.877255560779919
"117",0.958362600766122,1.15802501466973
"118",7.85178837180138,5.29616236152493
"119",1.07219558488578,0.96732654394803
"120",0.440517625771463,2.09778354729131
"121",4.79395264550112,-0.411656893829315
"122",7.14561635931022,3.49873112903528
"123",1.13571153278463,0.832464485136752
"124",5.24824621295556,-0.0420410472070629
"125",3.11923339241184,-0.996427486923514
"126",2.63510287110694,-0.729675672485241
"127",3.6572478080634,-1.03610871850472
"128",2.14623782131821,-0.33914810990539
"129",2.01088852528483,-0.156707299347379
"130",2.34051034599543,-0.557927474108096
"131",2.86485613859259,-0.863815408083934
"132",3.35663471487351,-0.947777799901291
"133",-0.0613576066680253,3.26912708382281
"134",1.92709182505496,-0.125809808003456
"135",1.95393359381706,-0.244856974238699
"136",2.86655533476733,-0.845620952692932
"137",3.312919232063,-1.06946370286479
"138",0.971132587408647,1.13976258170622
"139",4.93928338214755,-0.355197434423184
"140",7.96320139779709,5.59362339963034
"141",-0.223346860380843,3.71259638790506
"142",7.5854646449443,4.54664783082598
"143",7.71330587007105,4.92899325971171
"144",3.75787334772758,-0.935304284876055
"145",6.21585230622441,1.50695068346256
"146",6.57878359640017,2.17764338043031
"147",6.3020581624005,1.633024491408
"148",3.41700088605285,-0.921678861546675
"149",5.43233464984223,0.254140123470476
"150",7.08794819074683,3.27560793136691
"151",6.54580932343379,2.04638097452043
"152",2.31470039999112,-0.553857835673772
"153",2.11653630435467,-0.33062863346244
"154",6.69543612282723,2.32232164448539
"155",2.17976202676073,-0.409741111988427
"156",0.841096952790394,1.29027633897176
"157",6.00299184047617,1.044978229516
"158",2.79185919160955,-0.84385993268237
"159",0.594601127086207,1.86236332774329
"160",-0.346383434021845,3.87709499794448
"161",1.30565629177727,0.571314472220725
"162",7.5499443563167,4.38807431815021
"163",7.24911926593632,3.61185516190961
"164",5.48130687675439,0.312556981261685
"165",1.0846076537855,1.0354448853259
"166",0.313162073260173,2.37353115355274
"167",0.857768721645698,1.26086889164559
"168",6.34410263109021,1.60566812682016
"169",4.23936483100988,-0.820735757442417
"170",5.77981028263457,0.760354655233084
"171",6.1335060230922,1.30333183449094
"172",7.23845660081133,3.6205663759766
"173",2.05090192263015,-0.252035478285898
"174",-0.402734051225707,4.10351952665404
